GPA,SAT,Age,Gender,EssayScore,InterviewScore,ExtracurricularScore,RecommendationScore,LegacyStatus,FinancialAid,FirstGeneration,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Black_or_African_American,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_White,Ethnicity_Hispanic_or_Latino,Accept
2.94,1154,17,0,10,4,4,5,0,1,0,0,0,0,1,0,0,0
3.29,1200,17,1,6,8,7,4,0,2,1,0,0,1,0,0,0,1
3.27,1354,17,0,3,7,3,6,0,3,0,0,0,0,0,1,0,1
3.45,1022,18,1,5,9,6,8,0,0,0,0,0,0,0,1,0,1
4.0,1003,17,0,7,5,9,7,0,3,0,0,1,0,0,0,0,1
3.23,1194,18,1,4,6,10,6,0,1,0,0,1,0,0,0,0,1
3.42,1164,17,1,4,5,6,9,1,2,1,0,1,0,0,0,0,1
3.52,1152,17,0,9,5,4,5,0,3,0,0,1,0,0,0,0,1
3.44,1170,17,0,10,5,4,7,0,0,0,0,0,1,0,0,0,1
3.33,974,20,1,5,5,4,3,0,1,1,0,0,0,0,0,1,0
3.14,1275,19,0,10,7,6,4,0,3,1,0,0,0,0,0,1,1
3.97,1196,17,0,4,7,9,5,0,1,0,0,1,0,0,0,0,1
3.03,1167,17,1,8,6,6,8,0,0,0,0,0,1,0,0,0,1
3.92,1147,18,0,8,9,7,6,0,0,0,1,0,0,0,0,0,1
3.54,1334,18,0,7,8,6,10,0,1,1,0,1,0,0,0,0,1
2.5,1038,17,0,6,9,9,6,1,2,0,1,0,0,0,0,0,0
3.11,945,20,1,7,7,7,7,0,1,1,1,0,0,0,0,0,0
3.02,1038,18,1,8,6,9,7,0,1,0,0,0,0,0,0,1,0
2.78,1167,18,1,7,10,2,10,0,2,0,1,0,0,0,0,0,0
2.17,1068,18,1,5,5,6,7,0,1,0,1,0,0,0,0,0,0
3.39,1208,18,0,8,8,1,8,0,1,0,1,0,0,0,0,0,1
3.99,1085,21,1,5,4,9,10,0,3,0,1,0,0,0,0,0,1
3.64,1123,17,1,7,8,9,10,0,0,1,0,0,0,0,1,0,1
3.25,1166,18,1,2,7,7,8,0,1,1,0,1,0,0,0,0,0
3.47,1143,19,1,8,3,6,3,0,1,1,0,1,0,0,0,0,0
3.65,1316,19,0,2,8,7,7,0,3,1,1,0,0,0,0,0,1
3.3,1107,22,0,7,4,8,3,1,1,1,0,0,0,0,0,1,0
3.32,1406,18,0,4,6,4,3,0,3,1,0,0,0,1,0,0,1
3.24,1111,18,1,8,4,7,6,1,1,1,0,0,0,1,0,0,0
2.63,1195,18,1,8,7,4,5,0,2,1,0,0,1,0,0,0,0
3.07,1240,18,0,7,6,3,7,1,0,1,0,0,0,0,0,1,0
3.27,1450,17,0,6,7,5,4,1,0,0,1,0,0,0,0,0,1
3.08,1153,19,0,8,7,5,8,0,0,0,1,0,0,0,0,0,1
3.8,1319,18,1,4,8,8,7,0,2,0,0,0,1,0,0,0,1
3.45,1464,18,0,4,6,7,8,0,1,0,0,0,1,0,0,0,1
2.1,1065,24,0,6,4,6,10,0,0,0,0,0,1,0,0,0,0
2.81,1207,21,0,9,5,10,7,0,2,0,1,0,0,0,0,0,1
2.53,1374,19,0,6,10,5,4,0,3,0,0,0,0,1,0,0,0
2.66,1245,17,1,4,7,8,10,1,1,0,1,0,0,0,0,0,1
2.66,1135,19,0,7,10,10,9,0,0,0,0,1,0,0,0,0,1
4.0,1291,17,0,8,6,6,4,0,1,0,1,0,0,0,0,0,1
2.94,1196,25,0,7,5,5,3,1,0,0,0,0,0,1,0,0,0
3.05,1122,18,0,8,5,4,6,0,1,0,0,0,1,0,0,0,0
3.95,1145,18,0,5,6,3,6,0,1,1,1,0,0,0,0,0,1
3.52,1180,20,0,2,9,6,7,0,0,0,0,0,1,0,0,0,1
3.12,1449,18,0,3,4,7,7,0,0,0,0,0,0,0,1,0,1
2.85,1406,18,0,4,7,10,10,0,1,0,0,0,0,1,0,0,1
3.43,945,21,1,6,6,3,5,0,1,0,0,0,0,0,0,1,0
2.0,1074,17,1,10,3,6,10,0,0,0,0,0,0,0,0,1,0
2.92,1201,18,0,8,6,5,8,1,0,0,0,0,0,1,0,0,1
3.73,1212,19,0,9,4,6,9,0,2,1,0,0,0,0,0,1,1
3.77,1065,18,0,7,7,10,9,0,1,1,0,1,0,0,0,0,1
2.77,1180,18,0,7,6,4,6,0,0,1,0,0,0,0,1,0,0
3.84,1172,19,1,5,5,8,8,0,3,0,0,0,0,0,1,0,1
3.55,1368,18,0,2,8,8,7,1,3,0,0,1,0,0,0,0,1
3.63,1172,18,0,6,8,8,6,0,0,0,0,0,1,0,0,0,1
2.91,1366,17,0,6,6,7,8,0,2,0,0,0,0,0,0,1,1
2.75,1180,18,1,5,5,8,6,0,1,1,0,0,1,0,0,0,0
2.15,1013,19,0,4,4,8,5,0,0,0,0,0,0,1,0,0,0
2.93,1206,18,1,6,7,9,7,0,0,0,0,1,0,0,0,0,1
3.6,1413,24,0,6,6,5,5,1,0,0,0,0,1,0,0,0,1
2.9,920,17,1,4,7,9,6,0,3,0,0,0,0,0,0,1,0
3.04,972,17,0,5,6,4,7,1,1,0,0,0,0,0,0,1,0
3.86,1307,18,1,6,7,5,8,0,2,1,0,0,0,1,0,0,1
3.01,1228,18,1,6,6,8,4,0,0,0,1,0,0,0,0,0,0
2.82,1179,19,0,8,8,7,9,1,1,0,0,0,1,0,0,0,1
3.01,1529,18,0,8,10,10,6,0,0,1,0,0,0,0,0,1,1
3.6,1266,19,1,5,8,4,10,0,1,0,0,1,0,0,0,0,1
3.24,1223,25,1,9,8,6,6,0,0,0,0,0,0,0,0,1,1
3.13,1074,17,1,4,9,8,8,0,1,0,0,0,0,1,0,0,0
3.9,1462,17,0,5,6,9,2,1,0,1,0,0,1,0,0,0,1
3.07,1145,19,1,8,7,7,9,0,0,0,0,1,0,0,0,0,1
3.81,1069,17,0,10,4,4,10,0,3,1,0,0,0,0,1,0,1
3.41,1368,18,0,3,5,5,7,0,2,0,0,0,0,0,1,0,1
3.06,1072,23,1,2,5,5,4,0,1,1,0,0,0,0,1,0,0
3.13,1318,18,1,5,6,1,6,0,1,0,1,0,0,0,0,0,0
3.13,1386,24,1,5,6,5,8,0,1,0,0,0,0,0,0,1,1
2.65,1265,17,0,9,9,7,10,0,0,0,0,0,1,0,0,0,1
2.61,1292,19,1,3,9,8,9,0,2,0,0,0,0,0,0,1,1
3.04,1111,18,1,7,8,7,7,0,0,0,1,0,0,0,0,0,0
2.0,1304,19,1,6,6,4,4,0,0,1,0,0,1,0,0,0,0
2.65,1277,19,0,4,5,6,5,0,1,0,0,0,1,0,0,0,0
3.17,1241,17,0,6,1,5,6,0,0,0,0,1,0,0,0,0,0
2.79,1391,19,1,5,10,3,4,0,0,0,1,0,0,0,0,0,0
2.99,1287,19,0,6,9,10,6,0,3,1,0,0,0,1,0,0,1
2.75,1091,17,0,6,6,6,3,0,0,0,0,1,0,0,0,0,0
2.19,1268,17,0,10,7,8,6,0,0,0,0,0,0,1,0,0,0
3.55,983,18,1,6,7,3,7,0,0,0,0,1,0,0,0,0,0
3.55,1304,19,1,4,5,8,6,0,1,0,0,0,0,1,0,0,1
2.32,1243,19,1,7,4,8,9,0,0,0,0,1,0,0,0,0,0
3.33,1059,24,0,8,10,5,6,0,0,1,0,0,0,1,0,0,1
3.64,814,17,1,5,3,6,8,0,1,1,0,1,0,0,0,0,0
3.12,1054,18,0,3,9,5,7,0,1,1,0,0,0,1,0,0,0
3.43,1289,18,1,6,8,3,8,0,0,1,0,0,0,0,0,1,1
3.06,1274,18,1,4,9,8,3,0,1,1,0,0,0,0,0,1,1
3.94,1256,18,0,6,10,9,3,0,2,0,0,0,0,0,0,1,1
3.31,1260,25,0,7,9,7,5,0,0,0,0,0,0,0,0,1,1
3.04,1417,18,0,8,7,7,4,0,2,0,0,0,0,1,0,0,1
2.91,1210,18,1,7,5,9,5,0,0,0,1,0,0,0,0,0,0
3.21,1322,18,1,7,6,8,5,0,1,0,0,0,0,0,0,1,1
3.23,1340,17,0,6,6,4,7,0,0,0,0,0,1,0,0,0,1
3.5,1270,17,1,2,6,7,5,1,0,0,0,0,0,1,0,0,1
3.66,1269,18,0,8,6,5,7,0,1,0,0,0,0,1,0,0,1
3.45,1200,18,0,6,10,7,4,0,1,0,1,0,0,0,0,0,1
2.78,1212,17,1,9,4,7,8,0,1,1,1,0,0,0,0,0,0
3.12,1128,19,0,6,8,7,6,0,2,0,0,1,0,0,0,0,0
3.06,1257,18,1,10,5,9,6,0,2,0,1,0,0,0,0,0,1
3.84,1301,18,0,7,4,8,5,1,1,0,0,0,0,0,0,1,1
3.88,1320,17,0,8,9,5,8,0,3,1,0,1,0,0,0,0,1
2.23,947,17,0,6,7,7,6,0,3,0,0,0,1,0,0,0,0
3.15,1035,18,0,4,4,8,9,0,2,0,0,0,1,0,0,0,0
3.28,1078,17,1,5,5,4,7,1,1,0,0,0,0,0,1,0,0
3.45,1047,18,1,7,5,6,7,0,0,0,0,0,0,0,1,0,0
3.28,1116,17,0,6,7,5,5,0,0,1,1,0,0,0,0,0,0
3.43,1007,17,0,3,9,4,6,0,0,0,0,0,0,0,1,0,0
2.45,1051,17,0,7,7,6,9,1,0,1,0,0,0,0,1,0,0
4.0,1208,19,1,7,6,6,8,0,0,1,1,0,0,0,0,0,1
3.11,1269,23,1,6,4,6,7,0,1,0,1,0,0,0,0,0,0
3.42,1258,17,0,6,6,6,9,0,0,1,0,0,1,0,0,0,1
3.73,999,17,0,5,9,6,7,0,0,0,0,0,1,0,0,0,1
3.8,1288,20,1,9,5,8,8,0,2,0,0,0,0,0,0,1,1
3.34,1212,19,0,7,5,2,10,1,1,0,0,0,0,1,0,0,1
2.97,1283,17,0,7,4,5,10,0,0,0,0,0,0,0,1,0,1
3.43,1503,19,1,4,7,9,8,1,1,0,0,0,0,0,1,0,1
2.66,1091,18,0,5,10,8,5,1,0,0,0,0,0,0,1,0,0
3.04,1303,18,0,6,4,5,9,0,0,0,1,0,0,0,0,0,1
3.16,1529,17,0,5,2,8,5,0,0,0,0,0,1,0,0,0,1
2.65,1452,18,1,9,8,6,5,1,3,0,0,0,0,1,0,0,1
3.2,991,17,0,6,10,6,5,0,1,1,0,0,0,0,0,1,0
3.73,1235,18,1,8,10,8,6,0,1,0,1,0,0,0,0,0,1
2.9,1150,20,1,7,9,8,6,0,1,1,0,0,0,0,0,1,1
3.15,1148,18,1,7,6,4,9,0,0,0,0,0,0,0,0,1,0
2.17,1151,18,0,5,9,10,6,0,1,1,0,0,0,1,0,0,0
3.69,1053,18,0,4,6,8,7,1,2,0,0,0,0,0,1,0,1
4.0,1089,20,0,6,8,6,5,0,0,0,0,0,0,0,0,1,1
3.21,1084,18,1,3,5,5,5,0,0,0,0,0,0,1,0,0,0
3.47,1430,20,0,6,8,6,8,1,0,0,0,0,0,0,1,0,1
3.61,1194,18,0,8,6,5,6,0,2,0,0,0,0,0,1,0,1
3.5,1095,18,1,5,5,9,9,0,0,1,0,0,0,0,0,1,1
3.03,1087,17,0,8,7,7,2,0,0,0,0,0,0,0,1,0,0
2.86,1008,18,0,6,10,8,9,0,3,0,1,0,0,0,0,0,0
4.0,1276,18,1,8,7,6,7,0,0,0,0,0,0,0,0,1,1
3.29,1278,18,1,10,8,3,10,1,0,0,0,0,0,0,1,0,1
2.69,1162,23,1,7,5,6,7,0,0,1,0,0,0,0,1,0,0
3.53,1117,17,0,8,10,6,8,0,2,0,0,1,0,0,0,0,1
2.5,1184,20,0,5,8,8,7,0,0,0,0,0,0,0,0,1,0
2.76,1333,17,1,6,6,7,3,0,0,1,0,0,0,0,1,0,0
3.37,952,17,0,7,6,10,9,0,2,0,0,0,0,1,0,0,1
2.55,1122,18,0,4,4,7,5,0,0,0,0,0,1,0,0,0,0
3.19,1338,20,0,6,2,6,6,0,0,0,0,0,1,0,0,0,1
3.49,1317,17,1,9,5,5,5,0,0,1,0,0,0,1,0,0,1
3.33,1262,19,0,8,9,4,7,0,0,0,0,0,1,0,0,0,1
2.78,1259,18,1,7,4,3,4,0,0,1,0,0,0,0,0,1,0
3.49,1006,18,0,7,8,6,7,0,1,0,1,0,0,0,0,0,1
3.72,1188,18,1,7,6,5,10,0,0,1,0,1,0,0,0,0,1
3.81,1141,17,0,4,7,6,7,0,0,0,0,0,1,0,0,0,1
3.11,914,17,1,6,5,5,5,0,2,1,0,0,0,0,0,1,0
2.86,1253,17,0,7,3,5,7,0,2,0,0,0,1,0,0,0,0
2.99,1004,18,1,7,5,6,3,0,0,0,0,0,0,1,0,0,0
3.8,1294,18,0,8,9,3,5,0,0,0,1,0,0,0,0,0,1
2.11,1091,18,0,8,6,5,8,0,1,1,1,0,0,0,0,0,0
3.77,1084,17,1,5,3,8,10,1,3,0,0,0,0,0,1,0,1
2.0,966,25,0,5,6,8,6,0,1,0,0,1,0,0,0,0,0
3.23,1150,19,1,9,5,6,4,0,0,0,0,0,0,1,0,0,0
3.51,1083,18,1,7,5,2,2,0,0,0,0,1,0,0,0,0,0
4.0,1207,18,0,5,5,5,4,0,0,0,0,0,0,0,1,0,1
2.98,1186,18,0,7,7,6,10,0,0,0,0,0,0,0,0,1,1
3.1,1205,18,1,6,8,6,5,1,0,0,0,0,0,0,0,1,1
3.62,958,17,1,7,9,9,3,1,3,1,0,1,0,0,0,0,1
3.13,1336,17,0,10,6,10,8,0,3,0,0,1,0,0,0,0,1
2.59,1567,20,0,9,5,10,6,0,0,0,0,0,0,0,0,1,1
3.2,1222,17,1,6,6,6,3,0,0,0,0,0,0,1,0,0,0
2.84,1148,17,0,8,5,7,9,0,2,0,0,1,0,0,0,0,0
3.36,1252,17,1,7,10,8,7,0,2,0,0,0,0,0,1,0,1
2.86,1151,20,1,7,8,6,4,1,2,0,1,0,0,0,0,0,0
2.53,1369,18,1,6,10,7,7,0,1,1,1,0,0,0,0,0,1
3.77,1051,18,0,7,6,2,10,0,1,0,0,0,1,0,0,0,1
3.47,1379,18,0,7,2,9,6,1,1,1,0,0,1,0,0,0,1
3.32,1488,19,1,7,6,7,4,0,3,0,0,1,0,0,0,0,1
3.31,1244,18,1,9,5,1,6,0,1,0,0,0,0,0,1,0,0
2.94,1210,17,0,7,1,5,10,0,2,0,0,0,0,0,0,1,0
2.34,981,18,0,5,5,6,3,0,0,1,0,0,0,0,1,0,0
2.98,1388,17,1,8,7,4,5,0,2,0,0,0,0,0,0,1,1
2.99,1161,25,0,5,6,4,4,0,0,1,0,0,0,0,1,0,0
4.0,1007,22,0,8,5,3,6,0,0,0,1,0,0,0,0,0,1
2.93,1384,18,1,8,10,8,9,0,1,0,0,1,0,0,0,0,1
3.44,1433,17,1,5,10,6,5,0,0,0,1,0,0,0,0,0,1
2.94,1255,18,0,6,6,10,6,0,1,0,1,0,0,0,0,0,1
3.33,1302,18,1,5,8,7,7,0,0,1,0,0,1,0,0,0,1
3.93,1199,19,0,5,7,6,8,0,2,0,0,0,0,1,0,0,1
3.81,1329,17,1,6,7,5,10,0,1,0,0,0,0,0,1,0,1
2.48,1222,17,1,6,6,8,10,0,2,0,0,0,1,0,0,0,0
2.78,1161,19,1,8,10,5,8,0,0,0,1,0,0,0,0,0,1
3.45,1091,19,1,7,6,4,8,0,2,0,1,0,0,0,0,0,1
2.76,1384,17,1,5,8,5,9,0,0,0,0,1,0,0,0,0,1
3.68,1271,17,0,6,6,8,7,0,0,0,0,0,0,0,0,1,1
4.0,1219,18,1,1,3,5,5,0,0,1,0,0,0,0,0,1,1
2.27,1036,19,1,8,8,7,9,0,0,0,0,0,0,1,0,0,0
3.35,1165,17,0,5,6,2,6,1,0,0,0,0,0,0,1,0,0
4.0,918,17,0,6,9,7,5,1,2,0,0,0,0,0,0,1,1
2.93,1237,17,0,7,5,7,4,0,0,0,0,1,0,0,0,0,0
2.97,1243,17,1,8,5,7,5,0,0,0,0,0,0,0,0,1,0
3.2,1291,20,1,6,5,7,8,0,0,0,0,1,0,0,0,0,1
2.47,1476,18,0,4,4,9,6,1,2,0,1,0,0,0,0,0,0
3.0,1020,18,1,4,6,5,6,1,3,1,0,0,0,0,0,1,0
3.66,905,17,1,5,10,7,4,0,0,1,0,0,0,1,0,0,0
2.42,821,19,0,5,4,4,4,0,0,1,0,1,0,0,0,0,0
2.53,1157,19,1,4,5,6,6,1,3,0,0,1,0,0,0,0,0
2.94,1262,20,1,8,5,4,8,0,0,0,0,0,0,0,0,1,0
4.0,972,17,1,5,3,6,3,1,3,1,0,1,0,0,0,0,0
2.81,1060,18,1,7,7,9,9,0,2,1,0,0,0,0,1,0,0
3.88,1028,18,0,6,7,7,7,0,1,0,0,0,0,0,1,0,1
3.22,1128,18,0,9,9,10,7,0,1,0,0,0,0,0,1,0,1
3.51,1418,20,0,7,4,3,5,0,1,0,0,0,0,1,0,0,1
3.63,1171,17,1,4,3,7,5,1,0,0,0,0,0,1,0,0,1
3.66,1065,21,1,8,8,5,6,0,2,0,0,1,0,0,0,0,1
2.54,1399,17,0,4,8,1,8,0,1,1,0,1,0,0,0,0,0
2.4,1422,18,1,5,10,9,9,0,0,0,0,0,1,0,0,0,1
3.59,864,20,0,9,8,5,6,0,1,0,0,0,0,0,1,0,0
3.22,1218,18,0,3,10,3,9,0,1,0,1,0,0,0,0,0,1
3.5,1318,17,0,9,8,7,6,1,0,0,0,0,0,0,0,1,1
2.97,1244,18,1,10,6,4,5,1,0,0,1,0,0,0,0,0,1
3.7,953,24,1,5,8,6,8,0,0,1,0,1,0,0,0,0,1
2.98,1313,17,0,4,6,6,7,0,0,1,1,0,0,0,0,0,0
3.7,1072,17,0,7,2,6,6,0,2,1,0,0,0,1,0,0,0
3.27,1095,19,1,10,6,6,8,0,0,1,0,1,0,0,0,0,1
2.68,1074,17,1,6,7,8,8,0,0,0,1,0,0,0,0,0,0
2.39,1264,24,0,7,4,3,5,0,2,0,1,0,0,0,0,0,0
3.58,800,17,1,7,1,10,7,0,0,0,0,1,0,0,0,0,0
3.25,1275,20,0,5,7,5,8,1,0,0,0,0,0,0,1,0,1
3.14,1222,18,1,2,5,7,6,0,1,1,1,0,0,0,0,0,0
2.45,1181,17,0,3,6,7,6,0,3,0,0,0,0,0,0,1,0
2.36,1114,17,0,7,10,4,7,0,1,0,0,0,0,0,1,0,0
3.1,1216,17,0,8,8,8,9,0,1,0,0,0,0,0,1,0,1
3.2,1055,20,0,5,10,6,4,0,0,1,0,1,0,0,0,0,0
2.7,1361,18,1,7,4,8,4,0,2,0,0,1,0,0,0,0,0
2.47,1396,19,1,10,7,9,7,0,0,0,1,0,0,0,0,0,1
2.69,1160,18,0,3,9,6,5,0,0,0,0,0,1,0,0,0,0
2.65,1070,19,0,5,9,5,10,0,0,0,1,0,0,0,0,0,0
3.59,1113,18,0,9,7,7,3,0,2,1,0,0,0,0,1,0,1
3.28,1052,23,0,5,8,5,6,0,1,1,0,0,0,0,1,0,0
2.98,1153,18,0,8,7,9,6,0,1,0,0,0,0,1,0,0,1
2.96,1048,17,0,6,5,5,7,0,2,0,0,0,0,0,1,0,0
2.44,1219,19,0,9,10,10,10,0,2,0,0,0,1,0,0,0,1
2.85,1229,18,0,3,8,6,10,1,1,0,0,0,1,0,0,0,1
3.37,1185,21,1,10,8,9,8,0,0,0,0,0,0,0,0,1,1
3.31,1126,18,1,8,9,10,9,0,1,0,0,0,1,0,0,0,1
2.5,1081,18,1,10,6,10,6,0,1,0,0,0,0,0,1,0,0
2.83,1158,21,1,8,8,9,8,0,0,0,0,0,0,0,1,0,1
3.75,1125,17,1,6,1,8,2,1,2,0,0,0,0,0,0,1,0
3.16,971,18,1,7,9,3,4,0,3,1,0,0,0,0,0,1,0
3.79,1168,17,1,4,5,3,9,0,1,0,0,0,0,1,0,0,1
2.74,1014,18,0,3,7,4,9,0,2,0,0,0,0,0,0,1,0
3.89,1269,18,0,5,6,7,6,0,1,0,0,0,1,0,0,0,1
2.9,1156,18,1,7,5,4,6,0,0,1,0,0,0,0,1,0,0
3.02,1162,17,1,5,7,9,7,0,1,1,0,0,1,0,0,0,1
3.26,1257,18,0,4,7,8,6,0,3,0,0,0,1,0,0,0,1
3.35,1096,18,0,6,6,4,6,0,2,0,0,0,0,0,0,1,0
2.78,1317,18,0,8,2,6,7,0,0,0,0,0,0,1,0,0,0
4.0,1330,18,1,6,4,8,3,0,2,0,0,1,0,0,0,0,1
3.65,1348,18,1,7,8,6,7,0,1,0,0,0,0,0,1,0,1
3.76,1145,17,1,5,6,6,10,0,0,0,0,1,0,0,0,0,1
3.15,1361,19,0,5,3,8,4,0,2,0,0,0,0,0,1,0,1
3.73,1175,17,1,6,9,6,7,0,0,0,0,0,0,1,0,0,1
2.46,1136,18,0,5,5,7,8,1,0,0,0,0,0,1,0,0,0
2.93,1125,22,0,4,5,10,4,0,1,1,0,0,1,0,0,0,0
2.44,1073,18,1,6,9,9,8,0,0,1,0,0,0,0,1,0,0
4.0,1439,20,0,5,5,9,7,1,2,0,0,0,1,0,0,0,1
2.89,1015,18,0,7,10,5,8,0,1,1,0,0,1,0,0,0,0
3.48,984,18,1,6,7,8,6,1,0,0,0,0,0,0,0,1,0
3.43,1170,18,1,8,9,7,10,0,0,0,0,1,0,0,0,0,1
3.02,1056,18,1,8,7,4,10,1,2,1,0,0,0,1,0,0,0
2.8,1359,24,1,7,6,7,5,0,0,1,0,0,1,0,0,0,1
2.96,1405,18,0,7,7,6,10,0,1,0,0,0,0,0,0,1,1
3.73,1147,20,0,9,4,4,7,0,1,1,1,0,0,0,0,0,1
3.74,1365,17,0,7,5,7,9,0,2,1,0,1,0,0,0,0,1
3.99,1099,20,1,5,6,4,7,0,0,1,0,0,1,0,0,0,1
3.05,1253,18,0,6,6,4,1,0,1,0,0,1,0,0,0,0,0
3.36,1226,17,1,7,7,6,9,1,0,0,0,0,0,1,0,0,1
3.26,1142,18,1,5,9,7,7,0,0,1,0,0,0,0,1,0,1
2.39,1130,17,0,3,6,7,6,1,0,1,0,0,0,0,1,0,0
3.43,1421,20,0,7,9,8,7,0,2,0,0,1,0,0,0,0,1
3.13,982,20,0,7,6,6,7,1,2,1,0,1,0,0,0,0,0
3.11,1331,25,1,10,8,10,8,0,1,0,0,0,0,0,1,0,1
3.27,1354,17,0,6,7,8,1,0,0,0,0,0,0,0,1,0,1
2.79,1111,20,0,9,4,8,8,0,1,0,0,0,0,0,0,1,0
2.92,1001,17,0,8,7,7,8,0,0,0,0,0,0,0,0,1,0
2.27,1350,18,0,3,9,8,7,0,2,0,0,0,0,0,0,1,0
3.38,1165,18,0,7,6,5,9,0,0,0,0,1,0,0,0,0,1
3.52,800,17,0,6,6,10,10,0,2,0,0,0,1,0,0,0,0
3.01,1356,17,0,7,7,5,4,0,0,0,0,0,0,0,0,1,1
2.69,1326,19,0,5,6,6,5,0,3,1,0,0,0,0,1,0,0
2.92,1269,18,0,9,8,6,8,0,2,0,0,0,0,0,1,0,1
2.86,988,19,1,5,7,4,1,0,0,0,0,0,0,0,0,1,0
3.12,1278,18,0,7,6,5,8,0,3,1,0,0,0,1,0,0,1
3.96,1249,21,0,4,4,6,7,0,2,0,0,0,0,1,0,0,1
2.72,1450,18,1,4,6,7,4,0,0,0,1,0,0,0,0,0,0
2.82,1199,19,0,3,10,7,8,0,0,0,0,0,0,1,0,0,0
3.53,1041,18,0,9,5,7,6,0,2,1,1,0,0,0,0,0,1
2.78,1247,25,0,10,4,4,8,0,1,0,0,0,1,0,0,0,0
3.49,1262,17,0,6,7,9,9,0,1,0,1,0,0,0,0,0,1
3.52,1265,17,1,5,4,9,7,0,1,1,0,1,0,0,0,0,1
2.95,1151,18,0,8,4,6,6,1,3,0,0,0,1,0,0,0,0
2.7,1126,17,1,7,6,9,7,0,3,1,1,0,0,0,0,0,0
3.83,1195,17,1,7,9,6,7,0,2,0,0,0,0,1,0,0,1
2.97,820,17,1,8,5,8,8,0,0,0,0,0,1,0,0,0,0
2.59,1170,18,1,6,4,2,8,0,0,0,0,0,0,0,0,1,0
3.73,1324,19,1,6,10,9,7,0,0,0,0,0,0,0,1,0,1
3.79,1164,24,1,4,7,8,4,0,1,0,0,0,0,0,0,1,1
3.29,1059,18,1,5,7,8,10,0,1,0,0,0,1,0,0,0,1
3.01,1077,18,1,7,4,4,6,0,3,1,0,0,0,1,0,0,0
2.98,958,17,1,9,4,4,8,0,0,0,1,0,0,0,0,0,0
2.38,1160,17,1,9,3,7,10,0,0,1,0,0,0,1,0,0,0
3.21,1050,17,1,9,9,10,7,0,1,0,0,0,1,0,0,0,1
2.64,1120,17,1,8,4,8,6,1,1,0,0,0,1,0,0,0,0
2.43,1307,20,0,5,7,7,6,0,1,1,0,1,0,0,0,0,0
3.03,1183,19,0,6,4,8,8,0,1,1,0,0,0,0,0,1,0
4.0,1241,19,0,4,6,10,5,0,1,1,0,0,1,0,0,0,1
3.47,1272,18,0,7,4,6,6,0,0,0,0,0,0,0,1,0,1
2.73,1258,17,0,6,4,7,7,0,1,0,0,0,0,0,1,0,0
2.93,1167,18,1,6,5,9,7,0,0,0,0,0,0,1,0,0,0
3.03,938,17,0,7,5,7,8,1,2,1,0,1,0,0,0,0,0
3.55,1252,18,1,5,6,4,6,0,1,0,1,0,0,0,0,0,1
2.55,1240,18,0,9,10,4,5,0,0,1,0,0,0,0,1,0,0
3.8,886,18,1,10,6,8,7,0,1,1,0,0,0,0,0,1,1
2.7,1323,19,1,4,8,8,5,1,1,0,0,0,0,0,1,0,0
2.5,1057,17,0,7,10,4,10,0,0,1,0,1,0,0,0,0,0
2.67,1418,18,0,9,6,4,3,0,0,0,0,1,0,0,0,0,0
2.52,1203,19,0,8,9,6,6,0,2,0,1,0,0,0,0,0,0
3.01,1098,18,0,7,7,4,4,0,0,1,0,1,0,0,0,0,0
3.05,1328,17,0,7,6,8,9,0,3,0,1,0,0,0,0,0,1
3.85,1007,17,0,5,9,5,10,0,3,0,0,0,0,0,0,1,1
3.68,1114,17,0,7,9,6,8,0,0,1,0,0,0,1,0,0,1
3.01,1172,19,0,6,5,5,7,0,2,1,0,0,0,0,0,1,0
2.82,1346,17,1,5,6,4,6,0,0,0,1,0,0,0,0,0,0
3.06,1257,20,1,8,8,7,7,0,1,0,0,1,0,0,0,0,1
2.73,1018,18,1,2,10,6,1,1,0,0,0,0,1,0,0,0,0
3.23,1160,18,0,5,2,10,8,0,0,0,0,0,1,0,0,0,0
3.34,1297,19,0,6,6,4,8,0,0,0,0,0,0,0,1,0,1
2.27,1051,18,0,4,7,9,3,0,0,0,0,0,0,0,1,0,0
2.99,1255,19,0,4,6,6,6,1,1,1,0,0,0,1,0,0,0
3.46,1210,18,1,5,5,4,8,0,0,0,0,0,0,1,0,0,1
2.62,1127,19,1,8,7,8,9,0,0,1,0,0,0,0,0,1,0
3.3,1214,18,0,7,4,3,7,0,0,0,0,0,1,0,0,0,0
3.11,1249,18,0,9,5,8,10,0,0,0,0,0,0,1,0,0,1
2.13,1279,19,1,8,8,8,6,0,1,1,0,0,0,1,0,0,0
2.52,1519,18,0,10,6,3,4,0,1,0,0,0,1,0,0,0,1
3.19,1440,18,0,8,7,5,5,0,0,0,0,0,0,1,0,0,1
3.49,1350,18,1,9,6,8,8,0,2,0,0,0,0,1,0,0,1
2.48,1353,19,0,7,7,7,6,0,1,1,0,1,0,0,0,0,0
2.01,1524,17,1,3,7,7,5,0,2,1,0,1,0,0,0,0,0
3.79,1083,18,0,7,5,8,10,0,1,0,1,0,0,0,0,0,1
3.26,1134,17,1,3,9,7,4,1,1,0,0,0,0,1,0,0,0
3.1,1295,18,0,8,10,8,4,1,2,0,0,1,0,0,0,0,1
3.1,1063,18,0,5,10,6,7,1,1,0,0,0,0,0,1,0,0
